Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"83"	"SNAI2"	"184.0"	"ARCHS4 Coexpression,251;Enrichr Queries,222;ReMap ChIP-seq,175;GTEx Coexpression,88"	"PPP1R14A,CXCL10,IL6,VCAM1,TNC,TNFAIP3,NPTX1,STEAP1,NID2,LINC02015,CLDN1"
"gene_set_query"	"84"	"SOX10"	"186.0"	"ARCHS4 Coexpression,285;Enrichr Queries,415;ReMap ChIP-seq,17;GTEx Coexpression,27"	"NGFR,CPM,CXCL8,MRGPRX3,TNC,ABCA8,JAKMIP2,IFIT2,CXCL10,CXCL11,IL6,DNER,PADI2,APOD"
"gene_set_query"	"85"	"OLIG2"	"187.8"	"Literature ChIP-seq,10;ARCHS4 Coexpression,146;Enrichr Queries,388;GTEx Coexpression,207"	"CPM,NGFR,KCND2,MAOB,ANGPT1,FOXG1,PLPPR4,SQOR,PLXDC2,NID2,HAPLN1,JAKMIP2,CXCL11,SERTAD4,PSAT1,DNER,PADI2,SLITRK5,APOD,CD24"
"gene_set_query"	"86"	"HNF4G"	"187.8"	"ARCHS4 Coexpression,431;ENCODE ChIP-seq,18;Enrichr Queries,152;ReMap ChIP-seq,92;GTEx Coexpression,246"	"EHF,MMP7,MAOB,CCL20,FUCA1,TNC,TNFAIP3,SOD2,ICAM1,DPP4,C3,CXCL10,VNN1,PSAT1,BMPR1B,CRLF1,BIRC3"
"gene_set_query"	"87"	"OSR1"	"189.0"	"ARCHS4 Coexpression,137;GTEx Coexpression,241"	"PPP1R14A,ELN,OLFML1,NID2"
"gene_set_query"	"88"	"EBF1"	"194.2"	"ARCHS4 Coexpression,387;ENCODE ChIP-seq,61;Enrichr Queries,306;ReMap ChIP-seq,208;GTEx Coexpression,9"	"VCAM1,MMP7,PARM1,ANGPT1,KCND2,TNC,TNFAIP3,ICAM1,CXCL10,SRPX2,SERTAD4,VNN2,OLFML1,DNER,SERPING1,PADI2,SAA2,SVEP1,FGF10,BIRC3"
"gene_set_query"	"89"	"IRF4"	"195.0"	"ARCHS4 Coexpression,121;ENCODE ChIP-seq,65;Enrichr Queries,46;ReMap ChIP-seq,142;GTEx Coexpression,601"	"VCAM1,RSAD2,TNFAIP3,CLDN1,ICAM1,IFIT2,C3,DPP4,CXCL10,IL6,IL1B,CCL5,CYTIP,GBP2,STEAP1,BIRC3"
"gene_set_query"	"90"	"POU3F2"	"195.3"	"Literature ChIP-seq,4;ARCHS4 Coexpression,488;Enrichr Queries,223;GTEx Coexpression,66"	"NGFR,SERPINB2,MMP7,PARM1,TMEM178B,KCND2,ANGPT1,FOXG1,TNC,SOD2,JAKMIP2,RANBP3L,IL6,SERTAD4,PCDHB2,VNN2,DNER,SLITRK5,NPTX1,BMPR1B,CYTIP,EVI2B,BIRC3"
"gene_set_query"	"91"	"ZMAT4"	"198.7"	"ARCHS4 Coexpression,226;Enrichr Queries,309;GTEx Coexpression,61"	"RGS4,BEX1,KCND2,TMEM178B,FOXG1,PLPPR4,DNER,SLITRK5,NPTX1,PLXDC2,HAPLN1,JAKMIP2"
"gene_set_query"	"92"	"BATF2"	"201.0"	"ARCHS4 Coexpression,23;Enrichr Queries,4;GTEx Coexpression,576"	"CXCL8,VCAM1,TNFAIP6,RSAD2,SQOR,TNFAIP3,SOD2,ICAM1,IFIT2,C3,CXCL10,CXCL11,IL6,VNN2,IL1B,CCL5,SERPING1,GBP2,TLR2,BIRC3"
"gene_set_query"	"93"	"EPAS1"	"203.3"	"ARCHS4 Coexpression,342;Enrichr Queries,242;ReMap ChIP-seq,85;GTEx Coexpression,144"	"C3,ANKRD29,CXCL10,TNC,SERPING1,STC1,TNFAIP3,SVEP1,CYTIP,GBP2,LINC02015,ICAM1"
"gene_set_query"	"94"	"BCL6B"	"203.3"	"ARCHS4 Coexpression,250;Enrichr Queries,234;GTEx Coexpression,126"	"C3,ANKRD29,CXCL10,RSAD2,OLFML1,TNC,STC1,GBP2,NID2,ICAM1"
"gene_set_query"	"95"	"ZNF385D"	"204.3"	"ARCHS4 Coexpression,312;Enrichr Queries,167;GTEx Coexpression,134"	"PPP1R14A,CXCL8,KCND2,ANGPT1,ELN,PLPPR4,TNC,RAB27B,PLXDC2,HAPLN1,RGS4,CXCL10,DNER"
"gene_set_query"	"96"	"PURG"	"205.5"	"ARCHS4 Coexpression,30;GTEx Coexpression,381"	"BEX1,KCND2,TMEM178B,PCDHB2,FOXG1,DNER,SLITRK5,JAKMIP2"
"gene_set_query"	"97"	"IRF2"	"206.0"	"ARCHS4 Coexpression,37;Enrichr Queries,163;ReMap ChIP-seq,198;GTEx Coexpression,426"	"RSAD2,SQOR,TNFAIP3,SOD2,ICAM1,IFIT2,C3,CXCL10,VNN2,CCL5,EVI2B,GBP2,CYTIP,TLR2,BIRC3"
"gene_set_query"	"98"	"TFEC"	"207.3"	"ARCHS4 Coexpression,7;Enrichr Queries,22;GTEx Coexpression,593"	"VCAM1,CXCL8,SERPINB2,RSAD2,TNFAIP6,FUCA1,SQOR,TNFAIP3,SOD2,ICAM1,IFIT2,MMP12,C3,CXCL10,IL6,IL1B,CCL5,CYTIP,GBP2,EVI2B,TLR2,BIRC3"
"gene_set_query"	"99"	"DACH2"	"207.3"	"ARCHS4 Coexpression,205;Enrichr Queries,366;GTEx Coexpression,51"	"RGS4,BEX1,KCND2,ANGPT1,WIF1,FOXG1,PLPPR4,DNER,SLITRK5,BMPR1B,JAKMIP2"
"gene_set_query"	"100"	"POU3F4"	"208.7"	"ARCHS4 Coexpression,104;Enrichr Queries,476;GTEx Coexpression,46"	"CXCL10,TMEM158,BEX1,PCDHB2,FOXG1,PLPPR4,TNC,NPTX1,KCTD4,HAPLN1,JAKMIP2"
"gene_set_query"	"101"	"ETS1"	"211.7"	"Literature ChIP-seq,146;ARCHS4 Coexpression,188;ENCODE ChIP-seq,27;Enrichr Queries,157;ReMap ChIP-seq,255;GTEx Coexpression,497"	"PPP1R14A,EHF,VCAM1,RSAD2,ANGPT1,TNC,TNFAIP3,SOD2,ICAM1,CXCL10,IL6,PSAT1,IL1B,CCL5,GBP2,CYTIP,EVI2B,BIRC3"
"gene_set_query"	"102"	"STAT4"	"211.8"	"Literature ChIP-seq,36;ARCHS4 Coexpression,60;Enrichr Queries,13;GTEx Coexpression,738"	"CXCL8,VCAM1,RSAD2,TNC,TNFAIP3,ICAM1,IFIT2,C3,DPP4,CXCL10,IL6,CXCL11,IL1B,CCL5,SERPING1,CYTIP,GBP2,TLR2,BIRC3"
"gene_set_query"	"103"	"SCML4"	"214.7"	"ARCHS4 Coexpression,176;Enrichr Queries,133;GTEx Coexpression,335"	"DPP4,CPM,CXCL10,CCL5,TNC,TNFAIP3,CYTIP,EVI2B,GBP2,IFIT2,BIRC3"
"gene_set_query"	"104"	"KLF2"	"215.5"	"Literature ChIP-seq,156;ARCHS4 Coexpression,355;Enrichr Queries,123;GTEx Coexpression,228"	"TNFAIP3,ICAM1,IFIT2,C3,CXCL10,VNN2,IL1B,CCL5,OLFML1,SERPING1,GBP2,EVI2B,BIRC3"
"gene_set_query"	"105"	"NFE2"	"217.8"	"ARCHS4 Coexpression,415;ENCODE ChIP-seq,75;Enrichr Queries,80;ReMap ChIP-seq,145;GTEx Coexpression,374"	"SERPINB2,RSAD2,FUCA1,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,IL6,VNN2,IL1B,CCL5,EVI2B,GBP2,CYTIP,TLR2"
"gene_set_query"	"106"	"RELA"	"218.5"	"Literature ChIP-seq,1;ARCHS4 Coexpression,567;ENCODE ChIP-seq,15;Enrichr Queries,274;ReMap ChIP-seq,59;GTEx Coexpression,395"	"CXCL6,BEX1,CXCL8,CSF2,TNC,TNFAIP3,ICAM1,C3,DPP4,CCL5,SLITRK5,APOD,GBP2,CYTIP,VCAM1,ANGPT1,MMP1,CCL20,MMP3,SOD2,CXCL10,IL6,CXCL11,IL1B,BIRC3,TLR2"
"gene_set_query"	"107"	"HOXB13"	"220.3"	"ARCHS4 Coexpression,372;Enrichr Queries,291;ReMap ChIP-seq,38;GTEx Coexpression,180"	"EHF,FOXG1,TNC,KCTD4,DPP4,C3,FAM198B-AS1,CXCL10,CXCL11,PTCHD4,BMPR1B,STEAP1"
"gene_set_query"	"108"	"GLIS3"	"221.0"	"ARCHS4 Coexpression,76;Enrichr Queries,323;GTEx Coexpression,264"	"C3,CXCL10,PARM1,MMP7,TNC,TNFAIP3,PLXDC2,NID2,CLDN1,ICAM1"
"gene_set_query"	"109"	"ESR1"	"221.8"	"Literature ChIP-seq,46;ARCHS4 Coexpression,599;ENCODE ChIP-seq,17;Enrichr Queries,326;ReMap ChIP-seq,160;GTEx Coexpression,183"	"CPM,PPP1R14A,EHF,VCAM1,ANGPT1,RSAD2,ELN,TNC,STC1,KCTD4,RXFP1,NID2,C3,RGS4,CXCL10,IL6,PIP,IL1B,OLFML1,DNER,PADI2,FGF10"
"gene_set_query"	"110"	"ETV3L"	"222.7"	"ARCHS4 Coexpression,10;Enrichr Queries,16;GTEx Coexpression,642"	"CXCL8,SERPINB2,MMP7,TNFAIP6,RSAD2,CCL20,SQOR,TNFAIP3,SOD2,ICAM1,IFIT2,C3,CXCL10,IL6,IL1B,GBP2,BIRC3"
"gene_set_query"	"111"	"MEIS2"	"222.8"	"ARCHS4 Coexpression,190;Enrichr Queries,578;ReMap ChIP-seq,34;GTEx Coexpression,89"	"PPP1R14A,EHF,CSF2,VCAM1,BEX1,TMEM178B,FOXG1,TNC,TNFAIP3,KCTD4,TM6SF1,RGS4,CXCL10,IL6,SERTAD4,TMEM158"
"gene_set_query"	"112"	"LTF"	"225.5"	"ARCHS4 Coexpression,230;GTEx Coexpression,221"	"MMP7,MAOB,PADI2,CYTIP,CD177"
"gene_set_query"	"113"	"TET1"	"227.7"	"Literature ChIP-seq,73;ARCHS4 Coexpression,348;GTEx Coexpression,262"	"CPM,RANBP3L,PARM1,SQOR,SLITRK5,ABCA8,CD24,STEAP1,SOD2,NID2,ICAM1"
"gene_set_query"	"114"	"NR2F1"	"229.0"	"ARCHS4 Coexpression,322;Enrichr Queries,315;ReMap ChIP-seq,176;GTEx Coexpression,103"	"C3,RGS4,CXCL10,VCAM1,ANGPT1,TMEM178B,WIF1,TNC,SLITRK5,BMPR1B,JAKMIP2,ICAM1"
"gene_set_query"	"115"	"ZNF488"	"229.0"	"ARCHS4 Coexpression,290;Enrichr Queries,168"	"NGFR,CXCL10,CXCL8,PLPPR4,DNER,PADI2,NPTX1,CLDN1,IFIT2"
"gene_set_query"	"116"	"TFCP2L1"	"229.0"	"ARCHS4 Coexpression,440;Enrichr Queries,193;GTEx Coexpression,54"	"C3,DPP4,CPM,CXCL10,EHF,MMP7,PARM1,PIP,PADI2,CD24,CLDN1"
"gene_set_query"	"117"	"ASCL3"	"229.3"	"ARCHS4 Coexpression,656;Enrichr Queries,26;GTEx Coexpression,6"	"NGFR,EHF,MMP7,SERPINB2,MRGPRX3,TNFAIP6,CCL20,MMP3,TNC,ICAM1,C3,CXCL10,IL6,SERTAD4,SRPX2,PIP,IL1B,CCL5,PADI2,SVEP1,APOD,CRLF1"
"gene_set_query"	"118"	"KLF6"	"230.0"	"ARCHS4 Coexpression,123;Enrichr Queries,328;ReMap ChIP-seq,117;GTEx Coexpression,352"	"PPP1R14A,SQOR,TNFAIP3,PLXDC2,SOD2,CLDN1,ICAM1,C3,CXCL10,GBP2,CYTIP,EVI2B,BIRC3,TLR2"
"gene_set_query"	"119"	"LHX2"	"233.5"	"ARCHS4 Coexpression,337;Enrichr Queries,404;ReMap ChIP-seq,7;GTEx Coexpression,186"	"CXCL6,CXCL8,CCL20,FOXG1,TNC,KCTD4,NID2,IFIT2,RGS4,DPP4,CXCL10,RANBP3L,PSAT1,DNER,NPTX1,LINC02015"
"gene_set_query"	"120"	"BNC2"	"235.3"	"ARCHS4 Coexpression,311;Enrichr Queries,135;GTEx Coexpression,260"	"C3,CXCL10,VCAM1,SRPX2,ANGPT1,TNC,SERPING1,SVEP1,ABCA8,PLXDC2,NID2"
"gene_set_query"	"121"	"MAFB"	"236.3"	"ARCHS4 Coexpression,36;Enrichr Queries,56;ReMap ChIP-seq,206;GTEx Coexpression,647"	"VCAM1,RSAD2,FUCA1,SQOR,TNC,TNFAIP3,PLXDC2,CLDN1,ICAM1,IFIT2,RGS4,C3,CXCL10,IL1B,CCL5,GBP2,TLR2"
"gene_set_query"	"122"	"RUNX3"	"237.4"	"ARCHS4 Coexpression,235;ENCODE ChIP-seq,36;Enrichr Queries,99;ReMap ChIP-seq,76;GTEx Coexpression,741"	"VCAM1,CSF2,CCL20,SQOR,TNC,TNFAIP3,SOD2,CLDN1,ICAM1,C3,CXCL10,IL1B,CCL5,CYTIP,GBP2,STEAP1,EVI2B,BIRC3"
"gene_set_query"	"123"	"GRHL3"	"238.0"	"ARCHS4 Coexpression,197;Enrichr Queries,348;GTEx Coexpression,169"	"CXCL10,LCE3D,EHF,LCE3A,SERPINB2,TNC,RAB27B,CLDN1,ICAM1"
"gene_set_query"	"124"	"ST18"	"239.7"	"ARCHS4 Coexpression,237;Enrichr Queries,352;GTEx Coexpression,130"	"RGS4,CPM,CXCL10,BEX1,PARM1,KCND2,DNER,PADI2,NPTX1,JAKMIP2"
"gene_set_query"	"125"	"PRDM6"	"239.7"	"ARCHS4 Coexpression,258;Enrichr Queries,411;GTEx Coexpression,50"	"ACAN,PPP1R14A,CXCL10,PARM1,ANGPT1,ELN,TNC,SVEP1,PLXDC2,NID2,FGF10"
"gene_set_query"	"126"	"DLX1"	"241.0"	"ARCHS4 Coexpression,75;Enrichr Queries,186;GTEx Coexpression,462"	"RGS4,CXCL10,BEX1,SERTAD4,PCDHB2,FOXG1,DNER,TNC,RAB27B,NPTX1,JAKMIP2"
"gene_set_query"	"127"	"ELK3"	"241.3"	"Literature ChIP-seq,141;ARCHS4 Coexpression,221;Enrichr Queries,595;GTEx Coexpression,8"	"ANGPT1,TNC,TNFAIP3,RAB27B,TM6SF1,NID2,ICAM1,SRPX2,TMEM158,OLFML1,SVEP1,STEAP1,BIRC3"
"gene_set_query"	"128"	"TBX21"	"241.5"	"ARCHS4 Coexpression,49;Enrichr Queries,61;ReMap ChIP-seq,132;GTEx Coexpression,724"	"VCAM1,RSAD2,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,IL6,VNN2,IL1B,CCL5,CYTIP,GBP2,EVI2B,BIRC3,TLR2"
"gene_set_query"	"129"	"HMGA2"	"243.0"	"ARCHS4 Coexpression,181;Enrichr Queries,457;GTEx Coexpression,91"	"TMEM158,MMP1,PSAT1,TNC,TNFAIP3,STC1,STEAP1,LINC02015,NID2,ICAM1"
"gene_set_query"	"130"	"STAT6"	"244.0"	"Literature ChIP-seq,12;ARCHS4 Coexpression,382;Enrichr Queries,273;GTEx Coexpression,309"	"PPP1R14A,BEX1,TNFAIP3,RAB27B,CLDN1,JAKMIP2,ICAM1,IFIT2,C3,DPP4,CXCL10,VNN2,GBP2,EVI2B,BIRC3"
"gene_set_query"	"131"	"EGR4"	"245.7"	"ARCHS4 Coexpression,224;Enrichr Queries,195;GTEx Coexpression,318"	"RGS4,CXCL10,IL6,TMEM158,BEX1,PARM1,KCND2,FOXG1,TNFAIP3,NPTX1,ICAM1"
"gene_set_query"	"132"	"PAX6"	"246.0"	"Literature ChIP-seq,128;ARCHS4 Coexpression,98;Enrichr Queries,540;ReMap ChIP-seq,37;GTEx Coexpression,427"	"CXCL6,VCAM1,BEX1,PARM1,SERPINB2,KCND2,FOXG1,KCTD4,IFIT2,RGS4,DNER,NPTX1,BMPR1B,SNORD82"
"gene_set_query"	"133"	"ELF1"	"246.8"	"Literature ChIP-seq,125;ARCHS4 Coexpression,101;ENCODE ChIP-seq,78;ReMap ChIP-seq,253;GTEx Coexpression,677"	"C3,FUCA1,TNFAIP3,STEAP1,CYTIP,GBP2,EVI2B,KCTD4,JAKMIP2,ICAM1"
"gene_set_query"	"134"	"GATA6"	"247.0"	"Literature ChIP-seq,119;ARCHS4 Coexpression,447;Enrichr Queries,151;ReMap ChIP-seq,84;GTEx Coexpression,434"	"ANKRD29,PPP1R14A,EHF,VCAM1,TNC,TNFAIP3,RAB27B,CLDN1,HAPLN1,ICAM1,C3,DPP4,FAM198B-AS1,CXCL10,IL6,OLFML1,PADI2,GBP2,BIRC3"
"gene_set_query"	"135"	"EMX2"	"248.7"	"ARCHS4 Coexpression,376;Enrichr Queries,262;GTEx Coexpression,108"	"CXCL10,RANBP3L,TMEM158,VCAM1,WIF1,FOXG1,TNC,SLITRK5,NPTX1,HAPLN1"
"gene_set_query"	"136"	"NR3C1"	"250.7"	"Literature ChIP-seq,64;ARCHS4 Coexpression,5;ENCODE ChIP-seq,63;Enrichr Queries,718;ReMap ChIP-seq,140;GTEx Coexpression,514"	"PPP1R14A,EHF,CXCL8,SERPINB2,TNFAIP6,RSAD2,FUCA1,SQOR,TNC,TNFAIP3,SOD2,ICAM1,C3,IL6,PSAT1,IL1B,OLFML1,CYTIP,BMPR1B,LINC02015,BIRC3"
"gene_set_query"	"137"	"ZNF804A"	"252.3"	"ARCHS4 Coexpression,212;Enrichr Queries,128;GTEx Coexpression,417"	"BEX1,CXCL8,PARM1,KCND2,ANGPT1,FOXG1,PLPPR4,TNC,RAB27B,RGS4,CXCL10,IL6,DNER,SLITRK5"
"gene_set_query"	"138"	"OLIG1"	"253.3"	"ARCHS4 Coexpression,62;Enrichr Queries,226;GTEx Coexpression,472"	"PPP1R14A,CXCL10,TNFAIP6,KCND2,PSAT1,DNER,PADI2,APOD,CDR1"
"gene_set_query"	"139"	"GTF2B"	"253.5"	"ARCHS4 Coexpression,12;ENCODE ChIP-seq,108;ReMap ChIP-seq,282;GTEx Coexpression,612"	"IL6,CXCL8,SERPINB2,TNFAIP6,RSAD2,CCL20,SQOR,TNFAIP3,EVI2B,CYTIP"
"gene_set_query"	"140"	"TRAFD1"	"255.7"	"ARCHS4 Coexpression,16;Enrichr Queries,76;GTEx Coexpression,675"	"RSAD2,SQOR,TNFAIP3,SOD2,ICAM1,IFIT2,C3,CXCL10,VNN2,CCL5,SERPING1,GBP2,CYTIP,EVI2B,TLR2,BIRC3"
"gene_set_query"	"141"	"FOXA1"	"256.2"	"Literature ChIP-seq,35;ARCHS4 Coexpression,453;ENCODE ChIP-seq,32;Enrichr Queries,724;ReMap ChIP-seq,39;GTEx Coexpression,254"	"ANKRD29,EHF,CXCL8,PARM1,FOXG1,PLPPR4,STC1,RAB27B,CLDN1,HAPLN1,RGS4,FAM198B-AS1,CXCL10,RANBP3L,CXCL11,PIP,APOD,CD24,STEAP1,LINC02015,BIRC3,CD177"
"gene_set_query"	"142"	"NR4A3"	"256.3"	"ARCHS4 Coexpression,9;Enrichr Queries,11;GTEx Coexpression,749"	"CXCL8,VCAM1,TNFAIP6,RSAD2,CCL20,TNC,TNFAIP3,STC1,SOD2,TM6SF1,PLXDC2,ICAM1,IFIT2,C3,CXCL10,IL6,IL1B,PADI2,GBP2,BIRC3,TLR2"
"gene_set_query"	"143"	"EOMES"	"256.6"	"Literature ChIP-seq,93;ARCHS4 Coexpression,236;Enrichr Queries,67;ReMap ChIP-seq,155;GTEx Coexpression,732"	"PPP1R14A,VCAM1,SERPINB2,CCL20,FOXG1,TNC,TNFAIP3,HAPLN1,IFIT2,DPP4,C3,CXCL10,IL6,WIF1,IL1B,CCL5,CYTIP,GBP2,BIRC3"
"gene_set_query"	"144"	"FOSB"	"257.0"	"ARCHS4 Coexpression,629;Enrichr Queries,19;GTEx Coexpression,123"	"CXCL8,SERPINB2,TNFAIP6,RSAD2,CCL20,TNC,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,IL6,IL1B,CCL5,GBP2,BIRC3"
"gene_set_query"	"145"	"ETS2"	"257.5"	"Literature ChIP-seq,151;ARCHS4 Coexpression,21;Enrichr Queries,114;GTEx Coexpression,744"	"CXCL8,SQOR,TNFAIP3,SOD2,CLDN1,ICAM1,IFIT2,C3,CXCL10,IL6,VNN1,IL1B,SERPING1,GBP2,BIRC3,TLR2"
"gene_set_query"	"146"	"FLI1"	"258.8"	"Literature ChIP-seq,110;ARCHS4 Coexpression,383;ENCODE ChIP-seq,109;Enrichr Queries,142;ReMap ChIP-seq,269;GTEx Coexpression,540"	"VCAM1,SERPINB2,FUCA1,TNC,TNFAIP3,TM6SF1,ICAM1,IFIT2,C3,CXCL10,VNN2,PSAT1,IL1B,EVI2B,GBP2"
"gene_set_query"	"147"	"GCM1"	"259.0"	"ARCHS4 Coexpression,394;Enrichr Queries,83;GTEx Coexpression,300"	"EHF,SERPINB2,RSAD2,TNC,TNFAIP3,ICAM1,CXCL10,IL6,IL1B,CCL5,SLITRK5,SVEP1,EVI2B,GBP2,TLR2"
"gene_set_query"	"148"	"ZBED2"	"262.3"	"ARCHS4 Coexpression,94;Enrichr Queries,10;GTEx Coexpression,683"	"EHF,PARM1,CXCL8,SERPINB2,MMP7,RSAD2,MMP1,CCL20,SQOR,TNFAIP3,CLDN1,DPP4,CXCL10,CXCL11,IL6,IL1B,CCL5,APOD,CYTIP,GBP2,BIRC3"
"gene_set_query"	"149"	"NEUROD1"	"264.3"	"ARCHS4 Coexpression,127;Enrichr Queries,422;ReMap ChIP-seq,202;GTEx Coexpression,306"	"C3,RGS4,CXCL10,BEX1,PARM1,KCND2,FOXG1,DNER,SLITRK5,NPTX1,ICAM1"
"gene_set_query"	"150"	"THAP2"	"264.7"	"ARCHS4 Coexpression,42;Enrichr Queries,256;GTEx Coexpression,496"	"CXCL8,SERPINB2,KCND2,RSAD2,TNFAIP6,TNFAIP3,ICAM1,IFIT2,CXCL10,IL6,PCDHB2,IL1B,BIRC3"
"gene_set_query"	"151"	"MSANTD3"	"265.0"	"ARCHS4 Coexpression,44;GTEx Coexpression,486"	"CXCL8,SERPINB2,TMEM158,TNFAIP6,RAB27B,STEAP1"
"gene_set_query"	"152"	"SP140"	"265.0"	"ARCHS4 Coexpression,88;Enrichr Queries,23;GTEx Coexpression,684"	"RSAD2,TNFAIP3,ICAM1,IFIT2,C3,CXCL10,CXCL11,IL6,VNN2,IL1B,CCL5,SERPING1,CYTIP,GBP2,EVI2B,TLR2,BIRC3"
"gene_set_query"	"153"	"POU1F1"	"266.0"	"ARCHS4 Coexpression,67;Enrichr Queries,185;GTEx Coexpression,546"	"EHF,BEX1,SERPINB2,RSAD2,FOXG1,TNC,TNFAIP3,CXCL10,IL6,IL1B,SLITRK5,STEAP1,CRLF1"
"gene_set_query"	"154"	"ETV7"	"267.3"	"ARCHS4 Coexpression,13;Enrichr Queries,8;GTEx Coexpression,781"	"CXCL8,TNFAIP6,RSAD2,CCL20,SQOR,TNFAIP3,SOD2,CLDN1,ICAM1,IFIT2,CXCL10,CXCL11,IL6,IL1B,CCL5,SERPING1,GBP2,CYTIP,BIRC3"
"gene_set_query"	"155"	"DACH1"	"269.7"	"Literature ChIP-seq,139;ARCHS4 Coexpression,125;Enrichr Queries,545"	"CXCL10,PARM1,BEX1,ANGPT1,TMEM178B,FOXG1,TNC,SLITRK5,CLDN1,JAKMIP2"
"gene_set_query"	"156"	"LHX9"	"271.3"	"ARCHS4 Coexpression,388;Enrichr Queries,330;GTEx Coexpression,96"	"RGS4,FAM198B-AS1,SERTAD4,VCAM1,MAOB,PCDHB2,FOXG1,OLFML1,DNER,TNC,NPTX1"
"gene_set_query"	"157"	"BHLHA9"	"271.5"	"ARCHS4 Coexpression,351;GTEx Coexpression,192"	"RGS4,PPP1R14A,MRGPRX3,SLITRK5"
"gene_set_query"	"158"	"TRPS1"	"273.0"	"ARCHS4 Coexpression,149;Enrichr Queries,453;GTEx Coexpression,217"	"CXCL10,EHF,SERTAD4,VCAM1,ANGPT1,PIP,TNC,PLXDC2"
"gene_set_query"	"159"	"HHEX"	"273.5"	"ARCHS4 Coexpression,316;Enrichr Queries,92;ReMap ChIP-seq,82;GTEx Coexpression,604"	"PPP1R14A,PARM1,RSAD2,ANGPT1,CCL20,TNC,TNFAIP3,CLDN1,ICAM1,IFIT2,C3,DPP4,CXCL10,IL1B,GBP2,EVI2B,LINC02015,TLR2"
"gene_set_query"	"160"	"SOX8"	"274.0"	"ARCHS4 Coexpression,248;Enrichr Queries,126;GTEx Coexpression,448"	"C3,NGFR,PPP1R14A,CXCL10,TMEM158,PSAT1,DNER,TNC,PADI2,APOD,NPTX1,JAKMIP2"
"gene_set_query"	"161"	"SKIL"	"274.0"	"ARCHS4 Coexpression,271;Enrichr Queries,353;GTEx Coexpression,198"	"CXCL10,PSAT1,IL1B,OLFML1,TNFAIP3,PLXDC2,GBP2,CD24,ICAM1,BIRC3"
"gene_set_query"	"162"	"KLF4"	"274.0"	"Literature ChIP-seq,3;ARCHS4 Coexpression,399;Enrichr Queries,70;ReMap ChIP-seq,274;GTEx Coexpression,624"	"CXCL8,PARM1,FOXG1,TNC,TNFAIP3,CLDN1,HAPLN1,ICAM1,IFIT2,C3,RGS4,WIF1,DNER,OLFML1,SLITRK5,GBP2,RSAD2,KCND2,SQOR,PLXDC2,CXCL10,IL6,PSAT1,IL1B,STEAP1,BIRC3,TLR2,FGF10"
"gene_set_query"	"163"	"KLF5"	"275.8"	"Literature ChIP-seq,21;ARCHS4 Coexpression,663;Enrichr Queries,155;ReMap ChIP-seq,191;GTEx Coexpression,349"	"EHF,TNFAIP6,ANGPT1,ANKRD30B,ELN,TNC,TNFAIP3,RAB27B,TM6SF1,CLDN1,NID2,ICAM1,C3,RGS4,DPP4,CXCL10,RANBP3L,PSAT1,CCL5,PIP,SERPING1,BIRC3,TLR2"
"gene_set_query"	"164"	"SALL2"	"276.0"	"ARCHS4 Coexpression,374;Enrichr Queries,321;GTEx Coexpression,133"	"CXCL10,BEX1,SERTAD4,KCND2,PSAT1,TNC,NPTX1,CD24,JAKMIP2"
"gene_set_query"	"165"	"EGR3"	"276.3"	"ARCHS4 Coexpression,53;Enrichr Queries,43;GTEx Coexpression,733"	"CXCL8,SERPINB2,TNC,TNFAIP3,STC1,TM6SF1,PLXDC2,CLDN1,ICAM1,RGS4,C3,CXCL10,IL6,IL1B,PADI2,APOD,NPTX1,GBP2,TLR2"
"gene_set_query"	"166"	"LEF1"	"280.0"	"ARCHS4 Coexpression,352;Enrichr Queries,393;ReMap ChIP-seq,146;GTEx Coexpression,229"	"CXCL10,CCL5,TNC,SLITRK5,TNFAIP3,APOD,CYTIP,EVI2B,GBP2"
"gene_set_query"	"167"	"SHOX2"	"281.0"	"ARCHS4 Coexpression,369;Enrichr Queries,384;GTEx Coexpression,90"	"RGS4,CXCL10,VCAM1,ANGPT1,TNC,SVEP1,PTCHD4,HAPLN1"
"gene_set_query"	"168"	"ERG"	"283.4"	"Literature ChIP-seq,32;ARCHS4 Coexpression,535;Enrichr Queries,382;ReMap ChIP-seq,281;GTEx Coexpression,187"	"CXCL6,MMP7,ANGPT1,KCND2,TNC,PLXDC2,TM6SF1,ICAM1,CXCL10,RANBP3L,SERPING1,SVEP1,NPTX1"
"gene_set_query"	"169"	"ZNF281"	"284.7"	"ARCHS4 Coexpression,367;Enrichr Queries,329;GTEx Coexpression,158"	"VNN1,CXCL8,PSAT1,TNFAIP3,EVI2B,GBP2,SOD2,CD24,LINC02015,BIRC3"
